Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,
Birdy,@KontrollgruppeX,2024-05-11T19:42:26.000Z,True,Vote for her ,0,0,0,755,[],[],['\\U0001faf6\\U0001f3fb'],https://pbs.twimg.com/profile_images/1664147627649249280/OwFYBvyR_normal.jpg,https://x.com/KontrollgruppeX/status/1789380563763110153,tweet_id:1789380563763110153,
Antonio López Escarré,@alopezescarre,2024-05-12T00:26:18.000Z,True,Excelente,0,0,0,418,[],[],[],https://pbs.twimg.com/profile_images/1156637523453628419/-APdC_CN_normal.jpg,https://x.com/alopezescarre/status/1789452003891974504,tweet_id:1789452003891974504,
Simon Harris,@harrismix,2024-05-11T18:08:28.000Z,True,BOYCOTT   CEASEFIRE NOW! FREE PALESTINE!,0,0,0,12K,[],['@Eurovision'],[],https://pbs.twimg.com/profile_images/1726818121250435073/3whIGqSB_normal.jpg,https://x.com/harrismix/status/1789356918030450923,tweet_id:1789356918030450923,
Breaking News,@breakingUAnews,2024-05-11T18:38:09.000Z,True, Support ours! #Eurovision2024 #Ukraine️,0,0,0,595,[],[],"['\\U0001f1fa\\U0001f1e6', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789364387809054823,tweet_id:1789364387809054823,
Breaking News,@breakingUAnews,2024-05-11T18:38:12.000Z,True,"Нідерланди дискваліфіковано з Євробачення-2024. Організатори оголосили, що Joost Klein не братиме участі у фіналі 68-го Пісенного конкурсу. Причиною стали звинувачення у насильстві щодо жінки зі знімальної групи. Крім того, виявилось, що артист симпатизує країні-агресору.",0,0,0,1.2K,[],[],"['\\u2757\\ufe0f', '\\U0001f1f3\\U0001f1f1']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789364401952166334,tweet_id:1789364401952166334,
Barbes,@Barbes_NL,2024-05-11T18:38:50.000Z,True,Ja. Hopelijk wint Eden vanavond.,0,0,0,21K,[],[],[],https://pbs.twimg.com/profile_images/1211563469188870144/wzy9cGs__normal.jpg,https://x.com/Barbes_NL/status/1789364558080979267,tweet_id:1789364558080979267,
Dave Parker,@Xentagz,2024-05-11T17:50:05.000Z,True,,0,0,0,10K,[],[],[],https://pbs.twimg.com/profile_images/1676964914777436161/2RyufSbb_normal.jpg,https://x.com/Xentagz/status/1789352292614811850,tweet_id:1789352292614811850,
Avi,@avitrends,2024-05-11T17:51:12.000Z,True,Israel. Will. Definitely win ,0,0,0,10K,[],[],"['\\u26a1', '\\u26a1']",https://pbs.twimg.com/profile_images/1756507167065329666/xrZpQgSa_normal.jpg,https://x.com/avitrends/status/1789352572102541349,tweet_id:1789352572102541349,
Maher Chawich,@ChawichMaher,2024-05-11T17:56:14.000Z,True,#FreePalesitne,0,0,0,6.7K,['#FreePalesitne'],[],[],https://pbs.twimg.com/profile_images/1741919554396131329/TUcXVH9T_normal.jpg,https://x.com/ChawichMaher/status/1789353837381177447,tweet_id:1789353837381177447,
Harman Singh Kapoor,@kingkapoor72,2024-05-11T19:25:49.000Z,True,Done,0,0,0,3K,[],[],[],https://pbs.twimg.com/profile_images/1758298712323833856/4B1G9PSZ_normal.jpg,https://x.com/kingkapoor72/status/1789376384172736816,tweet_id:1789376384172736816,
Resaneh Shah,@resanehshah,2024-05-11T17:56:14.000Z,True,,0,0,0,3.2K,[],[],"['\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb']",https://pbs.twimg.com/profile_images/1765007535461789696/1YLhKqQE_normal.jpg,https://x.com/resanehshah/status/1789353838488527245,tweet_id:1789353838488527245,
Resaneh Shah,@resanehshah,2024-05-11T17:56:24.000Z,True,,0,0,0,4.6K,[],[],"['\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb']",https://pbs.twimg.com/profile_images/1765007535461789696/1YLhKqQE_normal.jpg,https://x.com/resanehshah/status/1789353880922333654,tweet_id:1789353880922333654,
Netalie Nadivi,@NetalieNadivi,2024-05-11T18:06:24.000Z,True, Eden Golan ,0,0,0,1.3K,[],[],"['\\U0001f499', '\\U0001f1ee\\U0001f1f1', '\\U0001f64f\\U0001f3fb', '\\U0001faf6', '\\U0001f7f0', '\\U0001f451']",https://pbs.twimg.com/profile_images/1364484580573671426/3BeODBax_normal.jpg,https://x.com/NetalieNadivi/status/1789356396221202454,tweet_id:1789356396221202454,
,@namnam2c,2024-05-11T18:56:37.000Z,True,,0,0,0,4.6K,[],[],[],https://pbs.twimg.com/profile_images/1626615950752776193/568KEPUv_normal.jpg,https://x.com/namnam2c/status/1789369036968489294,tweet_id:1789369036968489294,
Resaneh Shah,@resanehshah,2024-05-12T08:41:19.000Z,True,,0,0,0,1.4K,[],[],"['\\U0001f447\\U0001f3fb', '\\U0001f447\\U0001f3fb']",https://pbs.twimg.com/profile_images/1765007535461789696/1YLhKqQE_normal.jpg,https://x.com/resanehshah/status/1789576579112214982,tweet_id:1789576579112214982,
A.51,@Alper0326,2024-05-13T10:14:02.000Z,False,Geert deze zogenaamde land waar je op stemt heeft je eigen land drie dubbel genaaid,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1788140879477178368/pFKisjqf_normal.jpg,https://x.com/Alper0326/status/1789962298796212672,tweet_id:1789962298796212672,
Michal Doron Zilberman,@MichaliD,2024-05-11T20:42:59.000Z,False,,0,0,0,8,[],[],['\\U0001f90d'],https://pbs.twimg.com/profile_images/1163381524865175553/3qGVb5DN_normal.jpg,https://x.com/MichaliD/status/1789395804928774426,tweet_id:1789395804928774426,
Ruben,@Rubiomonstro,2024-05-11T17:50:44.000Z,False,Wauw Geert dit is wel heel laag,0,0,0,3.1K,[],[],[],https://pbs.twimg.com/profile_images/1783595348331520000/1RHqKN5G_normal.jpg,https://x.com/Rubiomonstro/status/1789352453185425444,tweet_id:1789352453185425444,
Albi,@Albi753109702,2024-05-12T02:13:25.000Z,False,,0,0,0,2,[],[],"['\\U0001f44d', '\\U0001f60d']",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Albi753109702/status/1789478960000090599,tweet_id:1789478960000090599,
Marten,@Marten07663097,2024-05-11T17:52:27.000Z,False,Geert steunt de Zionistische volkeren moord op de Palestijnen Hoe verrot kun je zijn,0,0,0,160,[],[],[],https://pbs.twimg.com/profile_images/1430224185981382660/xCPVxDU0_normal.jpg,https://x.com/Marten07663097/status/1789352886360560039,tweet_id:1789352886360560039,
MrTTRades,@MrTTrades,2024-05-11T18:01:33.000Z,False,L,0,0,0,12K,[],[],[],https://pbs.twimg.com/profile_images/1793408011756523520/G4n46Fxd_normal.jpg,https://x.com/MrTTrades/status/1789355175963971661,tweet_id:1789355175963971661,
Paul Jansen,@budoinfo,2024-05-11T18:09:06.000Z,False,Ik stem vanavond voor de 1e keer bij het Songfestival. Op Eden en Israël!,0,0,0,807,[],[],[],https://pbs.twimg.com/profile_images/461905118930030592/BhaYEIWr_normal.jpeg,https://x.com/budoinfo/status/1789357076054962368,tweet_id:1789357076054962368,
Palačinka,@Croatiafun,2024-05-11T18:15:22.000Z,False,,0,0,0,54,[],[],['\\U0001faf6'],https://pbs.twimg.com/profile_images/1783495964256309248/3nAS_U5w_normal.jpg,https://x.com/Croatiafun/status/1789358656217030915,tweet_id:1789358656217030915,
Richard,@Richard72561103,2024-05-11T18:16:55.000Z,False,Mag ik mijn stem terug. Beetje jammer dit,0,0,0,171,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Richard72561103/status/1789359043758145719,tweet_id:1789359043758145719,
Ryan,@Ryan_Lurkin,2024-05-11T18:37:04.000Z,False,"Geertje lieverd, nee dit is niet de vibe…
Leg die telefoon maar weg#joostice ",0,0,0,98,['#joostice'],[],"['\\U0001f648', '\\U0001f1f5\\U0001f1f8', '\\U0001f349', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1789365013578174464/_4FmJ8t3_normal.jpg,https://x.com/Ryan_Lurkin/status/1789364116961845714,tweet_id:1789364116961845714,
gred.vet,@ExtraLabel,2024-05-11T18:37:21.000Z,False,#Eurovision2024 https://x.com/stairwayto3dom/stairwayto3dom/status/1789357985807966221?t=c5O8IXzcy-9E8DKYPvn3_g&s=19…,0,0,0,40,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1648618380872630272/odoMAk72_normal.jpg,https://x.com/ExtraLabel/status/1789364186251678136,tweet_id:1789364186251678136,
m,@Noob__M,2024-05-11T18:37:26.000Z,False,,0,0,0,11,[],[],['\\U0001f92e'],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Noob__M/status/1789364209043534304,tweet_id:1789364209043534304,
dieuwke morren loves joost,@JOOSTKLEINTWEE,2024-05-11T18:36:34.000Z,False,STEM OP KROATIË #23 BABY LASAGNA ,0,0,0,231,[],[],"['\\U0001f49b', '\\U0001f49b', '\\U0001f49b', '\\U0001f431', '\\U0001f431', '\\U0001f431']",https://pbs.twimg.com/profile_images/1793379568772055040/STx2y9u8_normal.jpg,https://x.com/JOOSTKLEINTWEE/status/1789363989803057522,tweet_id:1789363989803057522,
Femke,@Femke_vanB,2024-05-11T18:37:36.000Z,False,,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1488447611052998657/CB9hh4n7_normal.jpg,https://x.com/Femke_vanB/status/1789364249963245843,tweet_id:1789364249963245843,
Omer Mendes,@Omer_mnds,2024-05-11T18:38:01.000Z,False,,0,0,0,7,[],[],"['\\U0001f64f\\U0001f3fd', '\\U0001f9e1', '\\U0001f1ee\\U0001f1f1', '\\U0001f397\\ufe0f']",https://pbs.twimg.com/profile_images/1425086742533713920/Sy4k7kd0_normal.jpg,https://x.com/Omer_mnds/status/1789364355747754478,tweet_id:1789364355747754478,
Philippe,@Philipp06528308,2024-05-11T18:38:59.000Z,False,"Israel op 1, Nederland nu al op 2?",0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/Philipp06528308/status/1789364597671022772,tweet_id:1789364597671022772,
Luka Matak,@LukaMatak,2024-05-11T18:38:59.000Z,False,,0,0,0,19,[],[],['\\U0001f1ed\\U0001f1f7'],https://pbs.twimg.com/profile_images/1451176124088737800/8Y2YWwnq_normal.png,https://x.com/LukaMatak/status/1789364598560194846,tweet_id:1789364598560194846,
GroenLinks Sittard-Geleen,@GLSittardGeleen,2024-05-11T18:39:30.000Z,False,"De agenda is meer dan duidelijk … komaan minions, jullie echte leider is het Israëlische  kabinet.",0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/1792610988358795264/KZl93D3I_normal.jpg,https://x.com/GLSittardGeleen/status/1789364727136616900,tweet_id:1789364727136616900,
S,@selinkurekc,2024-05-11T19:10:41.000Z,False,Wilt hij premier van nl worden of israel??,0,0,0,108,[],[],[],https://pbs.twimg.com/profile_images/1791397085020844032/FoRbpp59_normal.jpg,https://x.com/selinkurekc/status/1789372576071897523,tweet_id:1789372576071897523,
Mitch :),@mipster_,2024-05-11T19:11:54.000Z,False,"Waar is je nationalisme opeens heen, Geerteke?",0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1734929807983497216/9g8VXNMN_normal.jpg,https://x.com/mipster_/status/1789372882339991763,tweet_id:1789372882339991763,
AT,@annemiekje71,2024-05-11T19:28:18.000Z,False,"Zo dan , u bent toch zeker wel voor Nederland , u wilde Nederlands premier zijn. Dit gaat echt nergens over. Zo teleurstellend dit.",0,0,0,132,[],[],['\\U0001f62a'],https://pbs.twimg.com/profile_images/1181988363122991107/_KHREs_s_normal.jpg,https://x.com/annemiekje71/status/1789377009992278524,tweet_id:1789377009992278524,
Kritische Patriot,@KritischePatri,2024-05-11T19:25:53.000Z,False,Stem allemaal #EdenGolan!,0,0,0,1.5K,['#EdenGolan'],[],[],https://pbs.twimg.com/profile_images/1454832620303421442/juUfSyHH_normal.jpg,https://x.com/KritischePatri/status/1789376400698269832,tweet_id:1789376400698269832,
Talha,@ttalha25,2024-05-11T19:26:42.000Z,False,Nederland op 1 dacht ik geert? Maar nee voor jou gaat israël natuurlijk voor,0,0,0,18K,[],[],[],https://pbs.twimg.com/profile_images/1787552183283556352/ovCAnD41_normal.jpg,https://x.com/ttalha25/status/1789376604776399299,tweet_id:1789376604776399299,
Marina Huisman מרינה,@MCJHuisman,2024-05-11T19:29:59.000Z,False,"20 x gestemd op #Israel !! #EdenGolan I LOVE YOU . 
Hugs from The Netherlands",0,0,0,342,"['#Israel', '#EdenGolan']",[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1677605819020451841/_EOdkOoh_normal.jpg,https://x.com/MCJHuisman/status/1789377433654685757,tweet_id:1789377433654685757,
שבור הדור,@shavuur_1111,2024-05-11T21:26:15.000Z,False,,0,0,0,883,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1654408892359618560/7x5anNsK_normal.jpg,https://x.com/shavuur_1111/status/1789406690040758565,tweet_id:1789406690040758565,
Els,@Els_rechts,2024-05-11T18:59:03.000Z,False,Yeah!!! ,0,0,0,924,[],[],"['\\U0001f4aa\\U0001f3fb', '\\U0001f4aa\\U0001f3fb', '\\U0001f4aa\\U0001f3fb', '\\u2764\\ufe0f', '\\u2764\\ufe0f', '\\u2764\\ufe0f', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1793194369823932416/7pwTRNVH_normal.jpg,https://x.com/Els_rechts/status/1789369645935239319,tweet_id:1789369645935239319,
Richard Sanders,@PulaRJS,2024-05-11T18:41:40.000Z,True,"Even as Rafah is ethnically cleansed and the bombing of Northern and Central Gaza resumes. 

This is astonishing. 

A quarter of Labour MPs and a third of the Shad Cab are members of LFI.",0,0,0,13K,[],[],[],https://pbs.twimg.com/profile_images/1672226206459080704/8E-k1AYy_normal.jpg,https://x.com/PulaRJS/status/1789365273696350565,tweet_id:1789365273696350565,
Claire,@ceekayem0,2024-05-11T19:47:42.000Z,False,That's a nice message to the UK act by the party likely to be the next UK government. What's next? Hoping Israel beat England in the world cup?,0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1018106029245071360/5loTkpKG_normal.jpg,https://x.com/ceekayem0/status/1789381889494556873,tweet_id:1789381889494556873,
Kwin - Politically Offensive,@Kwin8675309,2024-05-11T21:27:34.000Z,True,You will eat those words.,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1779968793252642816/I5_j2cl4_normal.jpg,https://x.com/Kwin8675309/status/1789407022951080281,tweet_id:1789407022951080281,
Rt Hon Spike Wallace the 2nd,@Anthony58340236,2024-05-12T09:48:38.000Z,True,"There are no safe areas and no one escapes this genocide
Jabalia, Beit Lahia, and most areas of northern Gaza are subjected to violent bombardment with fire belts. The Israeli occupation claims to designate safe “humanitarian areas,” and at the same time it targets the",0,0,0,452,[],[],"['\\u274c', '\\U0001f4db']",https://pbs.twimg.com/profile_images/1587906164980842498/MRGJOjY2_normal.jpg,https://x.com/Anthony58340236/status/1789593517330682000,tweet_id:1789593517330682000,
Rt Hon Spike Wallace the 2nd,@Anthony58340236,2024-05-12T09:49:13.000Z,True,"While you’re banging on about Eurovision, Israel is bombing Jabalia right now, stay focused. x.com/EyeonPalestine…",0,0,0,495,[],[],[],https://pbs.twimg.com/profile_images/1587906164980842498/MRGJOjY2_normal.jpg,https://x.com/Anthony58340236/status/1789593667314888905,tweet_id:1789593667314888905,
Tom,@TomLevins1,2024-05-11T21:00:29.000Z,True,Applicable in every context.,0,0,0,3.8K,[],[],[],https://pbs.twimg.com/profile_images/1777719350604001280/gth0wqNj_normal.jpg,https://x.com/TomLevins1/status/1789400208742191201,tweet_id:1789400208742191201,
TeacherTwitting,@teachertwit2,2024-05-12T18:06:14.000Z,True,#GazaGenocide,0,0,0,104,['#GazaGenocide'],[],[],https://pbs.twimg.com/profile_images/1621369373138063360/G2W5OoWC_normal.jpg,https://x.com/teachertwit2/status/1789718742231879704,tweet_id:1789718742231879704,
Yas,@yasserthoughts,2024-05-11T18:46:15.000Z,True,"Great stuff, but notice no message of support for the British entry. Bit weird no?",0,0,0,7.7K,[],[],[],https://pbs.twimg.com/profile_images/1789614892212785152/dON5cjNk_normal.jpg,https://x.com/yasserthoughts/status/1789366427603935500,tweet_id:1789366427603935500,
The Zombie Apocalypse. Gordon Liddle,@SUTONGIROTCIP,2024-05-11T18:54:41.000Z,True,Blood money,0,0,0,6.7K,[],[],[],https://pbs.twimg.com/profile_images/1688564857044434945/zVr8YloF_normal.jpg,https://x.com/SUTONGIROTCIP/status/1789368548164256169,tweet_id:1789368548164256169,
Shield Maiden Io,@maidensheildio,2024-05-11T23:04:17.000Z,True,She lost ,0,0,0,1.3K,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1639825881030852610/ZwV1mCGi_normal.jpg,https://x.com/maidensheildio/status/1789431362010644959,tweet_id:1789431362010644959,
Nick Hurt,@nickdhurt,2024-05-12T11:44:21.000Z,True,Well done ,0,0,0,297,[],['@_LFI'],[],https://pbs.twimg.com/profile_images/1708227056738140164/VUHbhE4o_normal.jpg,https://x.com/nickdhurt/status/1789622639616508267,tweet_id:1789622639616508267,
Kev Moore,@KevMoore16,2024-05-11T18:36:52.000Z,False,,0,0,0,3K,[],[],[],https://pbs.twimg.com/profile_images/1232690594046259200/iqmo_4JQ_normal.jpg,https://x.com/KevMoore16/status/1789364065518673995,tweet_id:1789364065518673995,
Daniel Berke,@DanielBerke1,2024-05-25T13:38:21.000Z,False,Well done Manchester,0,0,0,11K,[],[],[],https://pbs.twimg.com/profile_images/1472831346124931072/PPBX9gyA_normal.jpg,https://x.com/DanielBerke1/status/1794362371303219225,tweet_id:1794362371303219225,
Ian Austin,@LordIanAustin,2024-05-25T17:05:45.000Z,True,"But I thought everyone said it was a prison, a concentration camp where everyone was starving because of Israel?",0,0,0,20K,[],[],[],https://pbs.twimg.com/profile_images/1775640986649014274/_2FGLeXy_normal.jpg,https://x.com/LordIanAustin/status/1794414564878188738,tweet_id:1794414564878188738,
Eylon Levy,@EylonALevy,2024-05-25T10:14:55.000Z,True,"Egyptian officials are reportedly FURIOUS about the new humanitarian aid pier, because they get massive kickbacks from aid going through Rafah. 

Israel’s humanitarian aid efforts are making corrupt Egyptian officials angry. 

This explains a lot. https://kan.org.il/content/kan-news/politic/753299/…",0,0,0,38K,[],[],[],https://pbs.twimg.com/profile_images/1781600332742561792/NvEol_Q9_normal.jpg,https://x.com/EylonALevy/status/1794311174269628516,tweet_id:1794311174269628516,
Hen Mazzig,@HenMazzig,2024-05-25T15:40:18.000Z,True,"Judge Sebutinde, the first female African judge to ever sit at the ICJ and who opposed all its resolutions, was the sole voice of reason in her dissenting opinion.

She argued that the ICC’s resolution “implicitly orders Israel to disregard the safety and security of the more",0,0,0,23K,[],[],[],https://pbs.twimg.com/profile_images/1789030530995920896/nQFusSmv_normal.jpg,https://x.com/HenMazzig/status/1794393059410563483,tweet_id:1794393059410563483,
Emilia Arias,@EmiliaLaura,2024-05-11T19:01:38.000Z,False,"Política? 35.000 muertos. Sin presión no hay reacción, querida desconocida.",0,0,0,206,[],[],[],https://pbs.twimg.com/profile_images/1781995100408516608/Q_Zoqi_e_normal.jpg,https://x.com/EmiliaLaura/status/1789370296870277355,tweet_id:1789370296870277355,
Meteorito !YA!,@PacoAbril64,2024-05-11T19:41:19.000Z,False,Y de esto que opinas?,0,0,0,202,[],[],[],https://pbs.twimg.com/profile_images/1752825457349730304/hCkjnwxO_normal.jpg,https://x.com/PacoAbril64/status/1789380283705278718,tweet_id:1789380283705278718,
Emilia Arias,@EmiliaLaura,2024-05-11T19:42:20.000Z,False,"Yo, a diferencia de gente como tú, me conmuevo ante todo el sufrimiento ajeno.",0,0,0,218,[],[],[],https://pbs.twimg.com/profile_images/1781995100408516608/Q_Zoqi_e_normal.jpg,https://x.com/EmiliaLaura/status/1789380539574558811,tweet_id:1789380539574558811,
